349.0,0.0,0.0,192.0,0.0,1056.0,809.0,90,40.66
297.2,0.0,117.5,174.8,9.5,1022.8,753.4,56,51.96
387.0,20.0,94.0,157.0,14.3,938.0,845.0,3,22.75
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,28,31.74
260.0,101.0,78.0,171.0,10.0,936.0,763.0,28,49.77
277.2,97.8,24.5,160.7,11.2,1061.7,782.5,100,66.95
122.6,183.9,0.0,203.5,0.0,958.2,800.1,7,10.35
331.0,0.0,0.0,192.0,0.0,879.0,825.0,3,13.52
355.0,19.0,97.0,145.0,12.2,967.0,871.0,28,55.45
228.0,342.1,0.0,185.7,0.0,955.8,674.3,28,39.7
314.0,145.0,113.0,179.0,8.0,869.0,690.0,28,46.23
167.0,75.4,167.0,164.0,7.9,1007.3,770.1,56,53.46
277.0,0.0,97.4,160.6,11.8,973.9,875.6,56,51.04
388.6,97.1,0.0,157.9,12.1,852.1,925.7,7,34.9
181.4,0.0,167.0,169.6,7.6,1055.6,777.8,56,35.57
212.0,0.0,124.8,159.0,7.8,1085.4,799.5,3,19.52
531.3,0.0,0.0,141.8,28.2,852.1,893.7,7,46.9
424.0,22.0,132.0,168.0,8.9,822.0,750.0,7,40.29
295.0,0.0,0.0,185.0,0.0,1069.0,769.0,28,25.18
389.9,189.0,0.0,145.9,22.0,944.7,755.8,28,74.5
144.0,0.0,175.0,158.0,18.0,943.0,844.0,28,15.42
173.5,50.0,173.5,164.8,6.5,1006.2,793.5,3,23.08
218.2,54.6,123.8,140.8,11.9,1075.7,792.7,14,35.96
424.0,22.0,132.0,168.0,8.9,822.0,750.0,3,32.11
387.0,20.0,94.0,157.0,11.6,938.0,845.0,56,61.46
218.8,0.0,124.1,158.5,11.3,1078.7,794.9,3,15.34
295.7,0.0,95.6,171.5,8.9,955.1,859.2,28,39.94
246.8,0.0,125.1,143.3,12.0,1086.8,800.9,28,52.5
295.8,0.0,0.0,185.7,0.0,1091.4,769.3,28,25.22
249.1,0.0,98.8,158.1,12.8,987.8,889.0,28,30.85
362.6,189.0,0.0,164.9,11.6,944.7,755.8,7,55.9
297.0,0.0,0.0,186.0,0.0,1040.0,734.0,7,30.96
500.0,0.0,0.0,151.0,9.0,1033.0,655.0,28,69.84
252.0,0.0,0.0,185.0,0.0,1111.0,784.0,28,19.69
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,28,32.72
491.0,26.0,123.0,201.0,3.9,822.0,699.0,3,29.55
233.8,0.0,94.6,197.9,4.6,947.0,852.2,56,27.66
251.8,0.0,99.9,146.1,12.4,1006.0,899.8,56,44.14
300.0,0.0,0.0,184.0,0.0,1075.0,795.0,28,26.85
485.0,0.0,0.0,146.0,0.0,1120.0,800.0,28,71.99
212.1,0.0,121.6,180.3,5.7,1057.6,779.3,100,39.61
158.4,0.0,194.9,219.7,11.0,897.7,712.9,28,8.54
307.0,0.0,0.0,193.0,0.0,968.0,812.0,365,36.15
359.0,19.0,141.0,154.0,10.9,942.0,801.0,7,35.75
376.0,0.0,0.0,214.6,0.0,1003.5,762.4,100,43.06
153.0,145.0,113.0,178.0,8.0,1002.0,689.0,28,25.56
401.8,94.7,0.0,147.4,11.4,946.8,852.1,28,68.5
277.2,97.8,24.5,160.7,11.2,1061.7,782.5,28,63.14
160.2,188.0,146.4,203.2,11.3,828.7,709.7,28,35.31
213.7,0.0,174.7,154.8,10.2,1053.5,776.4,3,17.57
505.0,0.0,60.0,195.0,0.0,1030.0,630.0,28,64.02
190.3,0.0,125.2,161.8,9.9,1088.1,802.6,100,40.39
475.0,118.8,0.0,181.1,8.9,852.1,781.5,91,74.19
252.0,0.0,0.0,185.0,0.0,1111.0,784.0,7,13.71
339.0,0.0,0.0,185.0,0.0,1060.0,754.0,28,31.65
155.2,183.9,143.2,193.8,9.2,879.6,698.5,28,28.99
255.0,99.0,77.0,189.0,6.0,919.0,749.0,28,33.8
147.0,115.0,89.0,202.0,9.0,860.0,829.0,28,19.99
475.0,0.0,0.0,228.0,0.0,932.0,594.0,90,42.23
424.0,22.0,132.0,178.0,8.5,822.0,750.0,28,62.05
520.0,0.0,0.0,175.0,5.2,870.0,805.0,28,51.02
382.5,0.0,0.0,185.7,0.0,1047.8,739.3,28,37.44
192.0,288.0,0.0,192.0,0.0,929.8,716.1,28,39.32
362.6,189.0,0.0,164.9,11.6,944.7,755.8,91,79.3
325.0,0.0,0.0,184.0,0.0,1063.0,783.0,7,17.54
251.4,0.0,118.3,188.4,5.8,1028.4,757.7,3,17.22
170.3,155.5,0.0,185.7,0.0,1026.6,724.3,7,10.73
168.0,42.1,163.8,121.8,5.7,1058.7,780.1,100,39.23
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,360,44.7
405.0,0.0,0.0,175.0,0.0,1120.0,695.0,28,52.3
475.0,118.8,0.0,181.1,8.9,852.1,781.5,56,72.3
238.0,0.0,0.0,186.0,0.0,1119.0,789.0,7,12.05
272.8,105.1,81.8,209.7,9.0,904.0,679.7,28,37.17
168.9,42.2,124.2,158.3,10.8,1080.8,796.2,100,48.15
318.8,212.5,0.0,155.7,14.3,852.1,880.4,56,66.1
236.0,0.0,0.0,193.0,0.0,968.0,885.0,365,25.08
134.7,0.0,165.7,180.2,10.0,961.0,804.9,28,13.29
289.0,0.0,0.0,192.0,0.0,913.2,895.3,7,14.6
310.0,143.0,0.0,168.0,10.0,914.0,804.0,28,45.3
172.4,13.6,172.4,156.8,4.1,1006.3,856.4,100,37.68
310.0,0.0,0.0,192.0,0.0,970.0,850.0,180,37.33
154.8,0.0,142.8,193.3,9.1,877.2,867.7,28,9.74
305.0,0.0,100.0,196.0,10.0,959.0,705.0,28,30.12
230.0,0.0,118.3,195.5,4.6,1029.4,758.6,56,31.54
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,7,18.13
302.0,0.0,0.0,203.0,0.0,974.0,817.0,28,21.75
214.9,53.8,121.9,155.6,9.6,1014.3,780.6,14,38.6
313.0,145.0,0.0,178.0,8.0,867.0,824.0,28,44.39
401.8,94.7,0.0,147.4,11.4,946.8,852.1,7,54.1
281.0,0.0,0.0,186.0,0.0,1104.0,774.0,7,14.5
362.6,189.0,0.0,164.9,11.6,944.7,755.8,56,77.3
155.0,0.0,143.0,193.0,9.0,877.0,868.0,28,9.74
424.0,22.0,132.0,168.0,8.9,822.0,750.0,56,74.36
108.3,162.4,0.0,203.5,0.0,938.2,849.0,90,29.23
264.5,111.0,86.5,195.5,5.9,832.6,790.4,28,41.54
214.9,53.8,121.9,155.6,9.6,1014.3,780.6,56,53.96
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,7,14.59
261.9,110.5,86.1,195.4,5.0,895.2,732.6,28,33.72
317.9,0.0,126.5,209.7,5.7,860.5,736.6,28,40.06
266.2,112.3,87.5,177.9,10.4,909.7,744.5,28,39.42
160.0,128.0,122.0,182.0,6.4,824.0,879.0,28,39.4
362.6,189.0,0.0,164.9,11.6,944.7,755.8,7,55.9
102.0,153.0,0.0,192.0,0.0,887.0,942.0,28,17.28
272.8,181.9,0.0,185.7,0.0,1012.4,714.3,7,19.77
167.4,129.9,128.6,175.5,7.8,1006.3,746.6,28,41.2
166.8,250.2,0.0,203.5,0.0,975.6,692.6,90,43.57
425.0,106.3,0.0,153.5,16.5,852.1,887.1,3,33.4
200.0,0.0,0.0,180.0,0.0,1125.0,845.0,7,7.84
144.8,0.0,133.6,180.8,11.1,979.5,811.5,28,13.2
218.8,0.0,124.1,158.5,11.3,1078.7,794.9,14,26.05
480.0,0.0,0.0,192.0,0.0,936.0,721.0,28,43.89
167.0,187.0,195.0,185.0,7.0,898.0,636.0,28,23.89
181.4,0.0,167.0,169.6,7.6,1055.6,777.8,100,45.37
102.0,153.0,0.0,192.0,0.0,887.0,942.0,7,7.68
400.0,0.0,0.0,187.0,0.0,1025.0,745.0,28,43.7
156.0,243.0,0.0,180.0,11.0,1022.0,698.0,28,37.36
374.0,189.2,0.0,170.1,10.1,926.1,756.7,3,34.4
359.0,19.0,141.0,154.0,10.9,942.0,801.0,3,23.64
359.0,19.0,141.0,154.0,10.9,942.0,801.0,28,59.49
387.0,20.0,94.0,157.0,11.6,938.0,845.0,3,34.77
190.3,0.0,125.2,166.6,9.9,1079.0,798.9,56,31.72
164.6,0.0,150.4,181.6,11.7,1023.3,728.9,28,18.03
190.3,0.0,125.2,161.8,9.9,1088.1,802.6,14,22.72
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,180,61.92
251.8,0.0,99.9,146.1,12.4,1006.0,899.8,28,33.94
475.0,0.0,0.0,228.0,0.0,932.0,594.0,180,42.62
237.5,237.5,0.0,228.0,0.0,932.0,594.0,7,26.26
339.0,0.0,0.0,197.0,0.0,968.0,781.0,14,27.04
313.0,0.0,113.0,178.0,8.0,1002.0,689.0,28,36.8
446.0,24.0,79.0,162.0,11.6,967.0,712.0,7,38.02
190.3,0.0,125.2,161.8,9.9,1088.1,802.6,56,38.56
252.3,0.0,98.8,146.2,14.2,987.8,889.0,28,50.6
186.2,124.1,0.0,185.7,0.0,1083.4,764.3,28,17.6
231.8,0.0,121.6,174.0,6.7,1056.4,778.4,14,26.77
173.0,116.0,0.0,192.0,0.0,946.8,856.8,3,6.94
296.0,0.0,0.0,186.0,0.0,1090.0,769.0,7,18.91
425.0,106.3,0.0,153.5,16.5,852.1,887.1,7,49.2
385.0,0.0,0.0,186.0,0.0,966.0,763.0,28,31.35
212.0,0.0,124.8,159.0,7.8,1085.4,799.5,28,38.5
144.0,170.0,133.0,192.0,8.0,814.0,805.0,28,29.87
236.0,0.0,0.0,194.0,0.0,968.0,885.0,3,6.47
380.0,95.0,0.0,228.0,0.0,932.0,594.0,180,40.76
393.0,0.0,0.0,192.0,0.0,940.0,758.0,90,48.79
239.6,359.4,0.0,185.7,0.0,941.6,664.3,28,39.44
289.0,133.7,0.0,194.9,5.5,924.1,760.1,28,46.25
200.0,200.0,0.0,190.0,0.0,1145.0,660.0,28,49.25
425.0,106.3,0.0,153.5,16.5,852.1,887.1,28,60.29
237.5,237.5,0.0,228.0,0.0,932.0,594.0,90,33.12
181.4,0.0,167.0,169.6,7.6,1055.6,777.8,3,13.62
290.2,193.5,0.0,185.7,0.0,998.2,704.3,7,21.86
213.7,98.0,24.5,181.7,6.9,1065.8,785.4,14,30.39
321.4,0.0,127.9,182.5,11.5,870.1,779.7,28,37.27
304.0,76.0,0.0,228.0,0.0,932.0,670.0,365,55.26
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,90,39.36
298.1,0.0,107.0,186.4,6.1,879.0,815.2,28,42.64
397.0,0.0,0.0,185.0,0.0,1040.0,734.0,28,39.09
393.0,0.0,0.0,192.0,0.0,940.0,758.0,28,39.58
150.0,237.0,0.0,174.0,12.0,1069.0,675.0,28,37.43
475.0,0.0,0.0,228.0,0.0,932.0,594.0,365,41.93
164.2,0.0,200.1,181.2,12.6,849.3,846.0,28,15.09
255.5,170.3,0.0,185.7,0.0,1026.6,724.3,28,32.05
387.0,20.0,94.0,157.0,13.9,938.0,845.0,3,25.51
136.4,161.6,125.8,171.6,10.4,922.6,764.4,28,29.07
397.0,0.0,0.0,186.0,0.0,1040.0,734.0,28,36.94
379.5,151.2,0.0,153.9,15.9,1134.3,605.0,56,54.9
366.0,187.0,0.0,191.3,6.6,824.3,756.9,28,65.91
491.0,26.0,123.0,201.0,3.9,822.0,699.0,7,37.92
122.6,183.9,0.0,203.5,0.0,958.2,800.1,28,24.29
318.8,212.5,0.0,155.7,14.3,852.1,880.4,7,33.4
522.0,0.0,0.0,146.0,0.0,896.0,896.0,28,74.99
210.7,316.1,0.0,185.7,0.0,977.0,689.3,7,21.82
427.5,47.5,0.0,228.0,0.0,932.0,594.0,7,35.08
375.0,93.8,0.0,126.6,23.4,852.1,992.6,91,62.5
290.4,0.0,96.2,168.1,9.4,961.2,865.0,14,34.67
376.0,0.0,0.0,214.6,0.0,1003.5,762.4,28,31.97
333.0,17.5,163.0,167.0,17.9,996.0,652.0,28,47.28
300.0,0.0,120.0,212.0,10.0,878.0,728.0,28,23.84
132.0,206.5,160.9,178.9,5.5,866.9,735.6,28,33.31
233.8,0.0,94.6,197.9,4.6,947.0,852.2,100,34.56
289.0,0.0,0.0,192.0,0.0,913.2,895.3,90,32.07
231.8,0.0,121.6,174.0,6.7,1056.4,778.4,56,42.7
332.5,142.5,0.0,228.0,0.0,932.0,594.0,365,41.05
190.7,0.0,125.4,162.1,7.8,1090.0,804.0,100,40.57
425.0,106.3,0.0,153.5,16.5,852.1,887.1,3,33.4
305.3,203.5,0.0,203.5,0.0,965.4,631.0,28,43.38
155.0,183.0,0.0,193.0,9.0,1047.0,697.0,28,18.28
153.0,102.0,0.0,192.0,0.0,888.0,943.1,90,26.32
236.0,157.0,0.0,192.0,0.0,972.6,749.1,90,47.78
313.3,145.0,0.0,178.5,8.0,1001.9,688.7,28,41.05
222.4,0.0,96.7,189.3,4.5,967.1,870.3,100,40.71
331.0,0.0,0.0,192.0,0.0,978.0,825.0,7,16.26
436.0,0.0,0.0,218.0,0.0,838.4,719.7,28,23.85
251.4,0.0,118.3,188.4,5.8,1028.4,757.7,14,29.93
424.0,22.0,132.0,178.0,8.5,822.0,750.0,56,65.7
222.4,0.0,96.7,189.3,4.5,967.1,870.3,28,24.89
313.3,262.2,0.0,175.5,8.6,1046.9,611.8,3,28.8
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,28,33.61
178.0,129.8,118.6,179.9,3.6,1007.3,746.8,56,48.59
159.0,209.0,161.0,201.0,7.0,848.0,669.0,28,30.88
276.4,116.0,90.3,179.6,8.9,870.1,768.3,28,44.28
184.0,86.0,190.0,213.0,6.0,923.0,623.0,28,22.93
133.1,210.2,0.0,195.7,3.1,949.4,795.3,28,28.94
427.5,47.5,0.0,228.0,0.0,932.0,594.0,180,41.84
200.0,0.0,0.0,180.0,0.0,1125.0,845.0,28,12.25
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,28,28.24
380.0,95.0,0.0,228.0,0.0,932.0,594.0,7,32.82
389.9,189.0,0.0,145.9,22.0,944.7,755.8,3,40.6
331.0,0.0,0.0,192.0,0.0,978.0,825.0,360,41.24
193.5,290.2,0.0,185.7,0.0,998.2,704.3,7,17.2
297.2,0.0,117.5,174.8,9.5,1022.8,753.4,14,36.99
213.7,98.0,24.5,181.7,6.9,1065.8,785.4,56,50.77
143.7,170.2,132.6,191.6,8.5,814.1,805.3,28,29.87
299.8,0.0,119.8,211.5,9.9,878.2,727.6,28,23.84
359.0,19.0,141.0,154.0,10.9,942.0,801.0,7,38.61
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,90,47.22
295.7,0.0,95.6,171.5,8.9,955.1,859.2,100,52.04
375.0,0.0,0.0,186.0,0.0,1038.0,758.0,28,38.21
252.3,0.0,98.8,146.2,14.2,987.8,889.0,14,42.29
332.5,142.5,0.0,228.0,0.0,932.0,594.0,90,37.72
139.9,132.6,103.3,200.3,7.4,916.0,753.4,28,36.44
166.1,0.0,163.3,176.5,4.5,1058.6,780.1,3,10.76
230.0,0.0,118.3,195.5,4.6,1029.4,758.6,100,35.34
314.0,0.0,113.0,170.0,10.0,925.0,783.0,28,38.46
151.8,178.1,138.7,167.5,18.3,944.0,694.6,28,36.35
252.1,97.1,75.6,193.8,8.3,835.5,821.4,28,33.4
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,90,58.78
321.0,164.0,0.0,190.0,5.0,870.0,774.0,28,57.21
173.0,116.0,0.0,192.0,0.0,946.8,856.8,7,11.39
190.0,190.0,0.0,228.0,0.0,932.0,670.0,180,46.93
275.0,180.0,120.0,162.0,10.4,830.0,765.0,28,76.24
250.0,0.0,95.7,187.4,5.5,956.9,861.2,14,24.92
